id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17512730,"Bed in Entrepreneur House Aviato,Club 1.3",21940642,Alexander,,Del Rey,33.99047713,-118.4362226,Shared room,40,2,0,,,42,171
3803317,Marina del Rey Bungalow- dog friendly,2561172,Amy,,Del Rey,33.99188441,-118.4335451,Entire home/apt,160,7,3,8/4/16,0.1,1,89
14945305,Cozy Mar Vista/Venice 1BD Cottage,33048245,John,,Del Rey,33.99586891,-118.4254011,Entire home/apt,99,15,7,2/25/17,1.2,4,334
12323832,Beach bungalow with private room!,60540058,Alisa,,Del Rey,33.99340817,-118.4226743,Private room,50,1,26,12/13/16,2.41,1,27
15599248,Cozy Del Rey Spacious Living,29761827,Inna,,Del Rey,33.99733207,-118.4173632,Entire home/apt,139,3,1,11/11/16,0.27,6,42
2404,deleted,2633,Jjjj,,Del Rey,33.98463955,-118.4400636,Shared room,85,1,0,,,1,365
13763236,Trendy Spacious Entire Apt. walk to beach & stores,43027364,Jenna,,Del Rey,33.98032116,-118.4380081,Entire home/apt,199,30,4,11/6/16,0.53,3,42
3866747,SPINNAKER LOUNGE GUEST HOUSE,19702438,Coni,,Del Rey,33.9933784,-118.4371415,Entire home/apt,110,1,176,2/15/17,5.69,1,298
14918531,Private Room near Orange County Destinations/Biola,93751481,Jose,,East La Mirada,33.91810817,-117.988718,Private room,50,1,6,1/26/17,1.03,2,307
15028552,Comfortable Room near Orange County/Biola,93751481,Jose,,East La Mirada,33.91846589,-117.9882207,Private room,50,1,10,1/28/17,1.84,2,149
15411598,Comfort aptm just 10 min or DTLA,49063453,Abraham,,East Los Angeles,34.02898225,-118.1913608,Entire home/apt,90,2,0,,,1,181
2919283,Lovely Hilltop 3 Bd - downtown adj.,2657385,Jonas,,East Los Angeles,34.0499308,-118.1880924,Private room,49,2,22,2/25/17,0.73,1,345
5894498,Family & Friends with Private Parking,20290436,Victor,,East Los Angeles,34.02564613,-118.1832304,Entire home/apt,125,3,38,2/20/17,1.68,2,246
7839661,Beautiful hillside home near DTLA,586282,Will,,East Los Angeles,34.04884039,-118.1885499,Entire home/apt,139,1,2,12/31/15,0.12,2,365
15398799,Indoor / outdoor living at its best.,2459242,Mark,,East Los Angeles,34.05986759,-118.1699345,Entire home/apt,200,2,0,,,1,179
9304169,Urban Oasis,48301416,Jose,,East Los Angeles,34.01876006,-118.1451147,Entire home/apt,59,1,122,2/22/17,9.36,2,287
5241802,Beautiful garden retreat.,27128299,Mayra & Thomas,,East Los Angeles,34.04846231,-118.1845231,Entire home/apt,129,2,117,2/26/17,4.7,1,318
11640962,Hill Top guest house ONLY 5 mins from DTLA,61596777,Gaby,,East Los Angeles,34.0517281,-118.182662,Entire home/apt,90,2,11,1/29/17,1.83,1,362
10061347,Sunny L.A. Hideaway,42734626,Rob,,East Los Angeles,34.02074819,-118.1506998,Entire home/apt,75,1,43,1/24/17,4.2,1,278
6386860,Adorable Hillside Cabin,586282,Will,,East Los Angeles,34.04982697,-118.1892075,Entire home/apt,80,1,8,1/8/17,0.64,2,262
5269372,Private Guest House 7miles fromDTLA,27274397,Lupe,,East Los Angeles,34.02801163,-118.1448444,Private room,69,1,126,2/22/17,5.11,1,214
4411674,Cozy 1-Bdr Apt. near Downtown LA,301944,Alanna Lin,,East Los Angeles,34.05005795,-118.1874368,Entire home/apt,85,14,1,7/9/16,0.13,1,83
14240878,Remodeled 1 bed/bath House+Laundry by DTLA,6728748,Olga And Duc,,East Los Angeles,34.04528296,-118.1730924,Entire home/apt,98,1,37,2/22/17,5.31,1,148
5851481,Spacious 2 bedrm apartment with Private Parking,20290436,Victor,,East Los Angeles,34.02362702,-118.1834061,Entire home/apt,125,3,55,2/6/17,3.26,2,245
6303460,Nice Spanish Style Guest House,3741020,Abel,,East Los Angeles,34.03146041,-118.1448096,Entire home/apt,75,2,5,12/4/16,0.29,1,332
11346662,Hidden Gem,48301416,Jose,,East Los Angeles,34.01842595,-118.1429838,Entire home/apt,95,2,47,2/13/17,4.64,2,89
10158442,Cozy cottage in a heart of LA,9338471,Elena,,East Los Angeles,34.04523262,-118.1867789,Entire home/apt,79,1,86,2/26/17,6.4,1,317
10748327,Brand New House only minutes From DTLA!!,18695177,Raza,,East Los Angeles,34.05293034,-118.1825065,Private room,49,1,9,1/2/17,0.67,1,349
14670860,Mini-Single House Huge Private Yard,28575618,Leona,,El Monte,34.08655373,-118.0036759,Entire home/apt,99,3,6,2/13/17,0.99,8,83
4048708,One clean private room in El Monte,20971301,Chen,,El Monte,34.07049485,-118.0399549,Private room,33,1,73,2/16/17,2.47,1,358
9238169,"One floor, one room, one queen bed, separate toile",48016166,Fan,,El Monte,34.06647701,-118.0132589,Private room,36,3,2,11/30/16,0.18,1,334
13361654,Private room with private entrance.,75814795,Hansen,,El Monte,34.0807957,-118.033479,Private room,38,1,3,2/3/17,0.35,1,365
11981935,Max 10 3Bed 2Bath Nice Cozy home,64036346,Qingzhe,,El Monte,34.07146774,-118.0161526,Entire home/apt,175,1,23,2/20/17,2.01,1,170
9697876,Unit Room-priv. bath & parking,50080428,BinBin,,El Monte,34.09069681,-118.0216799,Private room,42,1,45,2/22/17,3.51,1,335
13620158,home on the border of Arcadia & El Monte,44511068,Hector,,El Monte,34.09859915,-118.01224,Private room,42,1,1,8/19/16,0.15,1,0
13281424,æ¸…æ–°é›…è‡´ç‹¬ç«‹æˆ¿é—´,71645866,Wang,,El Monte,34.08081097,-118.0123257,Private room,40,2,7,9/26/16,0.79,1,321
3513667,Private Suite Room with 2 Full And 2 Twin beds,17386900,James,,El Monte,34.06859007,-118.0075421,Private room,63,2,73,1/20/17,2.6,3,281
8132642,El Monte Townhouse - Peck/Garvey,42945695,Joyce,,El Monte,34.05659356,-118.0307961,Entire home/apt,85,3,0,,,1,0
14716294,"Clean,quiet ,safe room ä__æ·¨ï_Œå®‰éù™ï_Œå®‰å…¨ä¸€æˆ¿å‡ºç§Ÿ",91582833,Lydia,,El Monte,34.06031441,-118.0324815,Private room,32,2,6,1/12/17,0.97,1,326
14977468,kelvin home,11675551,Andrew,,El Monte,34.06905551,-118.0178232,Shared room,35,2,2,10/26/16,0.37,1,335
10515317,"5star ç‹¬ç«‹åç«ç”Ÿé—´è¿‘è¶…å¸‚,é«˜é€Ÿä¸_ç_‘å_€è__åˆ°å¥_è_±åù_20åˆ†é’Ÿç§Åå®¶è__ä_ç",47987624,Hellen,,El Monte,34.09280191,-118.0198522,Private room,60,1,5,9/14/16,0.45,3,176
10908295,Share bath room Private Parking,55469517,Wen,,El Monte,34.06181557,-118.0286591,Private room,30,1,50,1/1/17,3.87,3,15
5796374,"Quiet, well-furnished MASTER suite ",30072161,Jay,,El Monte,34.09039027,-118.0395626,Private room,35,30,0,,,1,308
10098599,private bathroom 2é—´åç•ç‹¬å¥—æˆ¿åè¯ä_è4äººè±ªåç_ä_¿åˆ©ï_Å,47987624,Hellen,,El Monte,34.09477989,-118.0198235,Private room,110,1,17,10/31/16,1.18,3,180
10513135,private bathroomè¿‘å¥_è_±åù_è¶…å¸‚é_êå_…è±ªåç_é«˜é€Ÿç_‘å¥—æˆ¿ï_Å,47987624,Hellen,,El Monte,34.09355084,-118.0198014,Private room,120,1,2,2/17/17,1.05,3,173
3562875,Cozy private room that sleeps 2,17386900,James,,El Monte,34.06822769,-118.006939,Private room,39,2,27,2/5/17,0.95,3,259
10766814,Private Bathroom & Parking Space,55469517,Wen,,El Monte,34.06346158,-118.0317067,Private room,49,2,66,2/13/17,4.91,3,0
15545899,Newly Remodeled House with 3 Bedrooms & 2 Baths,97980968,Kitty,,El Monte,34.08125428,-118.0529746,Entire home/apt,140,1,10,2/21/17,2.97,1,135
11287891,å‡ºç§Ÿä¸€æˆ¿,58929133,Nianfen,,El Monte,34.05766998,-118.0170927,Private room,36,2,16,2/21/17,1.29,1,359
10236205,Full House,51554460,Tom,,El Monte,34.0964647,-118.0169201,Private room,75,1,2,1/31/16,0.14,2,364
11545678,Share Bathrom & Private Parking #2,55469517,Wen,,El Monte,34.06056587,-118.0290928,Private room,30,1,41,2/22/17,3.49,3,14
6227242,Red Rooster Retreat,1030745,Sue,,El Monte,34.09195778,-118.0033122,Entire home/apt,111,2,38,1/2/17,1.88,10,182
9374350,1 Bedroom for Rent,1169354,Danli,,El Monte,34.06614162,-118.0617673,Private room,109,1,0,,,1,0
12715775,Master Suite Bedroom with Private Bathroom,17386900,James,,El Monte,34.06747795,-118.0079111,Private room,82,2,54,2/26/17,5.47,3,74
5298450,Mt. Ranch 60 Min. From LA Airport,27444503,Gary,,Green Valley,34.62021146,-118.4016955,Entire home/apt,395,2,79,2/12/17,3.2,1,338
13275799,Mtn Cabin Oak Trees. Very Quiet,74818138,Troy,,Green Valley,34.614837,-118.4005302,Entire home/apt,80,1,25,2/12/17,2.84,1,172
14746900,Great Location Close to 57/60,29833714,Luwei,,Diamond Bar,33.99441405,-117.8423406,Private room,40,1,6,11/13/16,1.09,1,85
13849313,...,31630345,ç__ç__,,Diamond Bar,34.02692472,-117.8053239,Shared room,70,1,1,10/15/16,0.22,1,89
14632810,Comtemporary studio in Diamond Bar.,60295552,Amanda,,Diamond Bar,33.99494058,-117.8023229,Private room,75,1,2,11/14/16,0.43,1,365
10576722,é’»çŸ_åê§ç‹¬ç«‹å±‹å¥_æˆ¿å‡ºç§Ÿ,29531690,ç__è¥¿æ—…æ¸¸,,Diamond Bar,33.97078963,-117.8491948,Private room,119,3,1,7/3/16,0.12,1,365
5538485,é‘_çŸ_åê§ç™_èê¬è±ªå®…çç¨ç«‹è‡¥å®_ï_Œèê¬å®¶ç‡ˆçÅ«ï_Œé«˜é›…å®‰éùœï_Œå®‰å…¨éêµé–€ç__åç€,24462242,Cathy,,Diamond Bar,34.01187084,-117.8009777,Private room,80,1,0,,,3,365
14449131,"Quiet,Confortable,nice view of the backyard &Clean",88986196,Miller Family,,Diamond Bar,34.00379986,-117.8036551,Private room,39,2,0,,,1,88
15006903,WONDERFUL DIAMOND BAR TOWNHOUSE,27192342,Hong,,Diamond Bar,33.98204328,-117.8316066,Private room,41,1,2,2/20/17,0.61,1,365
15728250,é’»çŸ_åê§å__åŒºæˆ¿å®‰éù™èˆ’é€‚,71593025,Channa,,Diamond Bar,33.99032828,-117.8321438,Private room,50,1,2,1/1/17,0.9,1,365
15644051,Diamond Bar private Masterbedroom,37688337,Amy,,Diamond Bar,33.96999762,-117.8533199,Private room,99,2,1,10/29/16,0.24,2,364
14086442,Room for Rent in Diamond Bar!!!,84707009,Charlie,,Diamond Bar,33.99744101,-117.8140926,Private room,47,1,2,8/29/16,0.28,1,365
13959137,Travel home,31887295,Ellen,,Diamond Bar,33.96208998,-117.8402185,Private room,40,1,7,12/12/16,0.89,1,350
9825896,"Great suite room,private bathroom",47710704,Elva,,Diamond Bar,34.00029603,-117.8147491,Private room,70,1,20,1/2/17,1.57,1,119
15393523,æ´›æù‰çŸ¶é’»çŸ_åê§ï_Å5000å°ºç‹¬ç«‹å_§HOUSE,32266703,Jenny,,Diamond Bar,33.99232104,-117.8478369,Private room,79,1,2,11/1/16,0.42,1,364
10022062,Single room,23375807,Prisella,,Diamond Bar,34.02080185,-117.7927163,Private room,50,1,0,,,2,364
14474966,ä_ åœ¨å“ªé‡Œï_Œå®¶å°±åœ¨å“ªé‡Œï_Åè¿™ç›èçÅ¯æ°¸è¿œä¸ºä_ å®ˆå€™ï_Åï_Å,89243124,Wei,,Diamond Bar,33.97570956,-117.8412092,Private room,58,1,1,1/31/17,0.94,1,365
3334450,Great furnished room with bunk beds,16835421,Hanna,,Diamond Bar,33.96556539,-117.8518387,Private room,75,1,0,,,1,365
12155417,é’»çŸ_åê§ é«˜æ¡£æ__æ± è_±å›_ åç_å±±åˆ«å¢… ä¸_å_ åèŒäººåº_,64587365,Frank,,Diamond Bar,34.00874228,-117.8096876,Private room,50,1,6,8/20/16,0.56,2,305
8190575,Entire Townhouse for rent. CA 91765,43203777,Dylan,,Diamond Bar,33.99781469,-117.8149652,Entire home/apt,199,2,20,2/4/17,1.39,1,364
8114167,diamond barè±ªåç_å…¬å¯“ï_Œå¥—æˆ¿ç‹¬ç«‹åç«ç”Ÿé—´,1353424,Kitten,,Diamond Bar,34.00843087,-117.8151089,Private room,60,1,0,,,2,365
11259824,Resort type living,7852351,Gelly,,Diamond Bar,34.02023685,-117.8121933,Private room,50,1,4,10/9/16,0.37,1,365
15257428,ç_¯å¢ƒä_˜ç__èˆ’é€‚å®‰éù™ï_Œæˆ¿é—´å__å‡€æ•_äº®,44143748,Zehong,,Diamond Bar,33.99923093,-117.8169115,Private room,80,1,0,,,1,365
12057747,æ´›æù‰çŸ¶ é’»çŸ_åê§ é«˜æ¡£ä_èå®…åŒº å®‰å…¨ å__å‡€  å®‰éù™   æ¸¸æ__æ±   è_±å›_,64587365,Frank,,Diamond Bar,34.00963092,-117.8081104,Private room,60,1,5,12/30/16,0.65,2,335
12589926,Minnie Zhang,43436146,Minnie,,Diamond Bar,34.03462998,-117.7936278,Entire home/apt,199,2,18,2/19/17,2.27,1,150
15620563,Diamond Bar private bedroom,37688337,Amy,,Diamond Bar,33.96836578,-117.8520827,Private room,66,1,4,11/22/16,1,2,364
2102077,Upstairs Private Room 101 In Walnut,7965066,Liang,,Diamond Bar,34.00472918,-117.8442886,Private room,49,1,36,9/30/16,0.93,2,319
13112002,è¿™æ˜¯ä¸€ä¸ªç__ä¸_ç_„äºŒå±‚åˆ«å¢…,55916023,Grace,,Diamond Bar,33.98607794,-117.8362084,Private room,49,1,27,2/16/17,2.86,5,348
9116891,NICE GUEST ROOM UPSTAIRS,32221976,Susan,,Diamond Bar,33.9852579,-117.8346263,Private room,29,1,20,2/26/17,1.23,2,221
15117422,Truly A Diamond,48734696,Bunny,,Diamond Bar,33.9924617,-117.8175365,Entire home/apt,280,30,4,2/10/17,0.94,1,261
2038938,Upstairs Private Room 102 In Walnut,7965066,Liang,,Diamond Bar,34.0046383,-117.8437761,Private room,49,1,15,7/29/16,0.5,2,365
15115027,DiamondBar luxury Bedroomé’»çŸ_åê§è±ªåç_å±±æ™¯æˆ¿,26805831,Lisa,,Diamond Bar,34.01798796,-117.8025145,Private room,79,1,0,,,1,364
2715496,"Nice House, 4Bed3Ba, Near Disneyland",13895699,Juliana,,Diamond Bar,33.98727618,-117.8457682,Entire home/apt,390,3,3,7/29/16,0.16,1,305
9341334,é’»çŸ_åê§ Diamond Bar æ–°ä_°åˆ«å¢…  ç_¯å¢ƒå__éù™ å†…éƒ¨è®_æ–_å¥_ æ¬¢è¿_,48482206,Steven,,Diamond Bar,33.98636863,-117.83512,Private room,60,1,2,8/21/16,0.17,2,365
13138252,è¿™æ˜¯ä¸€ä¸ªç__ä¸_ç_„äºŒå±‚åˆ«å¢…,55916023,Grace,,Diamond Bar,33.98583625,-117.8353395,Private room,49,1,18,2/22/17,2.19,5,365
13138147,è¿™æ˜¯ä¸€ä¸ªç__ä¸_ç_„äºŒå±‚åˆ«å¢…ï_ˆæ‹¥æœ‰ç§Åäººæµ´å®_ã€Åæ›´è¡£å®_ï_‰,55916023,Grace,,Diamond Bar,33.98555334,-117.8340442,Private room,49,1,11,2/1/17,2.24,5,360
13137863,è¿™æ˜¯ä¸€ä¸ªç__ä¸_ç_„äºŒå±‚åˆ«å¢…,55916023,Grace,,Diamond Bar,33.98555624,-117.8339569,Private room,49,1,22,1/21/17,2.35,5,355
13137796,è¿™æ˜¯ä¸€ä¸ªç__ä¸_ç_„äºŒå±‚åˆ«å¢…,55916023,Grace,,Diamond Bar,33.98704347,-117.8351692,Private room,49,1,13,2/19/17,1.38,5,363
12546753,é’»çŸ_åê§å¥_å__åŒºé›…æˆ¿,64025846,çêª,,Diamond Bar,34.0034744,-117.8063649,Private room,35,3,3,2/11/17,0.39,1,365
4747369,å®‰å…¨é«˜é›…ä¸€å±_å…¬å¯“éÅ©å…¨å®¶æƒ…ä_¶æœ‰æ__æ± ç¶_çêƒå ´ã€‚è¿‘è¶…å¸‚é«˜å°”å_«çêƒåœºå_§å__,24462242,Cathy,,Diamond Bar,34.00903812,-117.8161752,Entire home/apt,120,3,7,2/12/17,0.28,3,350
10121019,Clean & secure private room coffee,49666271,Virginia,,Diamond Bar,33.99971028,-117.8150944,Private room,68,1,0,,,1,365
14575777,"USD78/Room, private bathroom",90106075,Tiffany,,Diamond Bar,33.99038957,-117.8168177,Private room,78,1,5,2/9/17,1.03,3,361
8114381,diamondbaræ•´å¥—è±ªåç_å…¬å¯“,1353424,Kitten,,Diamond Bar,34.0082476,-117.8144327,Entire home/apt,110,5,0,,,2,365
12209039,Single room for rent,38037399,çêª,,Diamond Bar,34.0275231,-117.8094451,Private room,35,3,0,,,2,349
8343332,é’»çŸ_åê§å__åŒºæˆ¿ï_Œç”Ÿæ´»ã€Åå__ä_ ã€Åå·¥ä_œæ–_ä_¿,38037399,çêª,,Diamond Bar,34.02955184,-117.8105806,Private room,50,3,1,7/17/16,0.13,2,349
14574198,"usd59/room, 2 bed/room,total 3 room",90106075,Tiffany,,Diamond Bar,33.99703708,-117.811141,Private room,59,1,4,2/5/17,0.72,3,360
15676880,"Spacious 5 BDRM 4 BR with Jacuzzi, Sauna, Fire Pit",94388825,Ara & Heddy,,Diamond Bar,34.01374698,-117.8099384,Entire home/apt,375,2,8,2/19/17,2.47,2,286
12094028,Wonderful  centralized V.H.,63551487,Jen,,Diamond Bar,34.03002133,-117.7933382,Entire home/apt,275,5,0,,,2,365
8795317,åê«åê«æ¸©é_¨å°èå±‹,46090356,Tracy,,Diamond Bar,33.99703666,-117.8502345,Private room,60,1,1,8/28/16,0.16,1,365
13710378,Dream Vacation Pool Home,63551487,Jen,,Diamond Bar,34.01553577,-117.7890688,Entire home/apt,275,5,0,,,2,365
9318115,(é’»çŸ_åê§) Townhouse in Diamond bar,48363595,Danny,,Diamond Bar,34.03383935,-117.7970362,Entire home/apt,199,3,13,2/8/17,0.9,2,354
7938777,"Lovely, friendly and clean home",23375807,Prisella,,Diamond Bar,34.02236276,-117.7964712,Private room,55,1,15,8/1/16,0.83,2,363
9116761,NICE MASTER ROOM,32221976,Susan,,Diamond Bar,33.98522302,-117.8355486,Private room,39,1,3,10/23/16,0.35,2,224
5538486,é‘_çŸ_åê§å®‰éùœçç¨ç«‹å±‹,24462242,Cathy,,Diamond Bar,34.01275156,-117.8023931,Private room,60,1,0,,,3,364
14554545,"USD59/Room,1 bed Room,total 3 rooms",90106075,Tiffany,,Diamond Bar,33.99727178,-117.8138063,Private room,59,1,10,1/14/17,1.55,3,359
9374155,é’»çŸ_åê§ Diamond Bar æ–°ä_°åˆ«å¢…  ç_¯å¢ƒå__éù™ å†…éƒ¨è®_æ–_å¥_ æ¬¢è¿_,48482206,Steven,,Diamond Bar,33.98643565,-117.8365821,Private room,60,1,1,1/3/17,0.51,2,364
6745994,Los Angeles Studio Walk Downtown LA,35242887,Nicole,,Elysian Park,34.07105094,-118.2323715,Entire home/apt,65,1,140,3/2/17,6.87,2,61
3465670,Hip 2br in Elysian Park w Yard,7611432,Steve & Sarah,,Elysian Park,34.07639145,-118.2332326,Entire home/apt,100,3,12,1/2/17,0.4,1,59
7076649,Beautiful Designer Echo Park Home,7964926,Matthew,,Elysian Park,34.08482532,-118.2436601,Entire home/apt,195,2,18,11/20/16,0.9,1,184
12975009,Bright & modern Craftsman home close to DTLA,71417220,Randy,,Elysian Park,34.06924599,-118.2413556,Entire home/apt,150,1,69,3/2/17,8.28,1,89
9632737,silverlake room central location,49817987,Peter,,Elysian Park,34.0716801,-118.2438244,Private room,100,1,0,,,1,365
70639,Casa Periwinkle - Garden Apartment,358936,Nan And Dan,,Elysian Park,34.0788158,-118.2339329,Entire home/apt,65,3,82,2/26/17,1.11,1,293
2256926,Amazing studio close to DTLA!,4410865,Lorena,,Elysian Park,34.07136085,-118.2319836,Entire home/apt,95,1,13,1/2/16,0.35,1,337
5593109,*Private Light Echo Park Modern Bungalow,25976619,Kate,,Elysian Park,34.09137667,-118.2440412,Entire home/apt,145,1,36,11/22/16,1.49,1,361
14755589,Private & Comfy Bedroom Near Downtown LA,20827767,Maria,,Elysian Park,34.07169306,-118.2344289,Private room,37,2,10,2/16/17,1.96,2,117
13771698,Artist's Retreat,91500,Luis,,Elysian Park,34.08644701,-118.247387,Entire home/apt,110,3,15,2/12/17,2.85,1,148
16321028,Comfy Bedroom Near Downtown LA,20827767,Maria,,Elysian Park,34.06856267,-118.2352543,Private room,37,2,8,2/25/17,3.38,2,1
14714946,Private Room in Nice Neighborhood,91502658,Doris & Carlos,,Downey,33.95015936,-118.1437961,Private room,47,1,23,2/17/17,3.81,3,75
8702595,Independent and Comfortable Private Suite.,17222976,Carmen,,Downey,33.93165001,-118.1165146,Private room,75,2,23,12/26/16,1.63,1,334
15648776,The Green Two Story Home in Downey,100979885,Tomasa,,Downey,33.94407627,-118.1024785,Entire home/apt,565,2,0,,,1,256
2446281,Bonus Room With Luxurious Bathroom,12507557,Matt,,Downey,33.91412888,-118.1352861,Private room,52,30,54,1/6/17,1.52,3,29
9238840,#86 Good location 2 Bedroom apartment,47859132,Helena,,Downey,33.93307964,-118.1598045,Entire home/apt,200,4,0,,,1,365
14688397,Designer's model modern 5 star amenities apartment,83469196,Melina,,Downey,33.94722505,-118.1501895,Entire home/apt,79,3,11,2/12/17,1.98,1,114
13754009,Bedroom and Bathroom En Suite with Private Access,80592618,Richard,,Downey,33.93875035,-118.1508115,Private room,44,1,5,2/20/17,0.61,1,321
4891729,Private-Vacation Rntl w/ownBathroom,24166458,Pat,,Downey,33.94585992,-118.1122362,Private room,75,1,18,10/9/16,0.69,3,89
14714700,Serene Private Room,91502658,Doris & Carlos,,Downey,33.95199445,-118.1439198,Private room,49,1,33,2/5/17,5.5,3,81
5078176,Modern styled house in central area,12507557,Matt,,Downey,33.91452634,-118.1350605,Private room,40,30,80,1/23/17,3.14,3,90
2399802,"Cozy, Affordable  & Close To All !!",12262649,Christopher,,Downey,33.92974494,-118.139575,Private room,49,5,5,11/13/16,0.16,1,354
14708961,Cozy Private Bedroom & Bathroom,91502658,Doris & Carlos,,Downey,33.95521041,-118.1348389,Private room,57,1,18,2/13/17,2.97,3,30
11413100,Great Room for 2 in a clean house!,12507557,Matt,,Downey,33.9127805,-118.1336992,Private room,46,30,6,10/31/16,0.68,3,90
4989283,Prvt-MASTER w/ful-bath and balcony,24166458,Pat,,Downey,33.94511606,-118.11335,Private room,89,1,17,9/16/16,0.69,3,364
5383571,Cozy-Private Room,24166458,Pat,,Downey,33.94425656,-118.1115859,Private room,69,1,5,2/26/17,0.69,3,364
10752379,Godtti Mini Mansion,35830663,Erik,,Downey,33.93035397,-118.1490458,Private room,69,6,0,,,1,364
15393724,Lovely House - 15 mins away from Downtown LA,98453081,Nevy,,Downey,33.9355849,-118.1012596,Private room,59,1,6,2/12/17,1.64,1,358
5180410,1 upstairs bedroom + private bath,21217235,Andrew,,Duarte,34.13942974,-117.9727275,Private room,190,1,0,,,1,365
2131675,Private room in the foothills,10875687,Aida,,Duarte,34.13764272,-117.9482359,Private room,42,1,1,12/10/15,0.07,1,364
7982326,Private bedroom & bath top of hill,36806013,Yvette-Janine,,Duarte,34.1536083,-117.9464578,Private room,55,1,3,1/31/17,0.63,2,334
6523489,Private room with own bath,10749593,Russell,,Duarte,34.14215923,-117.9561527,Private room,45,2,11,12/27/16,0.53,1,23
14254583,The Wonderful Stay to Pasadena and Rowland Heights,86792325,Ivy,,Duarte,34.14243858,-117.9462724,Entire home/apt,180,2,3,9/24/16,0.46,1,305
15424599,"Private bedroom with bath, hilltop balcony",36806013,Yvette-Janine,,Duarte,34.15263558,-117.9451154,Private room,62,2,2,11/12/16,0.51,2,351
11929554,Private 2 room suite from a house,63675275,Yuhua,,Duarte,34.14562133,-117.9407544,Private room,74,1,67,2/28/17,5.86,1,364
15290994,Elysian Valley/Los Angeles River,97345627,Ramona,,Elysian Valley,34.09183366,-118.2324642,Private room,37,7,0,,,1,90
181511,"Sunny, spacious apartment with deck",870087,Martineke,,Elysian Valley,34.10070707,-118.2499801,Entire home/apt,140,4,17,1/3/17,0.26,2,352
12311236,Guesthouse,66375272,Martina,,Elysian Valley,34.09016325,-118.2328004,Private room,75,7,0,,,2,364
15661246,"Secluded Frogtown ""Cabin in the Woods""",95215286,Jenn And Dean,,Elysian Valley,34.10247315,-118.2479747,Entire home/apt,99,2,2,2/17/17,2,1,0
15522986,Master with private bath & firm king Tempurpedic!!,16670813,Sean,,Elysian Valley,34.10472584,-118.2542082,Private room,75,2,7,1/24/17,1.71,1,356
14712502,1.5 BR w/tons of beds | Dodger Stadium+LA River,91537530,Noli+Josie,,Elysian Valley,34.09135107,-118.2340552,Entire home/apt,150,1,30,2/20/17,5.03,1,355
13292266,Remodeled Bungalows - near Dodger Stadium,75008676,Ash,,Elysian Valley,34.0953623,-118.2415414,Entire home/apt,290,1,29,2/26/17,3.21,2,303
12308677,"1 bedroom, a charmimg spanish house",66375272,Martina,,Elysian Valley,34.09014647,-118.2314553,Private room,90,5,0,,,2,362
1637136,Private Silverlake 2-BDRM Bungalow,8692115,Helga,,Elysian Valley,34.10573394,-118.2457022,Entire home/apt,139,2,100,11/27/16,2.4,1,337
2495346,Art BNB @ noMad Printmaking Studio,12772297,Damon & Lisa,,Elysian Valley,34.10022186,-118.2434471,Private room,99,1,4,5/19/15,0.12,5,27
3251537,Art BNB @ nOmad Printmaking Studio,12772297,Damon & Lisa,,Elysian Valley,34.10223995,-118.2430586,Private room,99,2,1,4/17/16,0.09,5,244
3250595,Art BNB @ nomAd Printmaking Studio,12772297,Damon & Lisa,,Elysian Valley,34.10025614,-118.2446104,Private room,99,5,0,,,5,28
10130714,Blake Cottage,48597749,Ruth,,Elysian Valley,34.08682169,-118.2323101,Entire home/apt,110,1,9,2/13/17,0.63,1,354
3249753, Art BNB @ Nomad Printmaking Studio,12772297,Damon & Lisa,,Elysian Valley,34.10076699,-118.2429729,Private room,99,1,2,6/17/14,0.06,5,244
14273,Frogtown Charm 1BR Skylight LARiver,56047,Karen,,Elysian Valley,34.10249137,-118.2482355,Entire home/apt,95,4,38,9/28/16,0.45,1,333
6327730,Cozy room with own bath in cute 1920s bungalow!,2504605,Sara,,Elysian Valley,34.08861538,-118.2309057,Private room,65,2,50,2/26/17,2.32,1,133
12813036,Charming light bedroom and bathroom available,10273048,Martina,,Elysian Valley,34.08884467,-118.2332432,Private room,85,4,1,6/20/16,0.12,1,363
14138687,Quiet comfortable apartment in live/work art loft,424011,Joe,,Elysian Valley,34.10362044,-118.2446214,Entire home/apt,70,2,26,2/16/17,3.59,1,3
3250095,Art BNB @ nomaD Printmaking Studio ,12772297,Damon & Lisa,,Elysian Valley,34.10224415,-118.243004,Private room,99,1,2,1/4/16,0.06,5,28
13716877,Cosy cottage 10 mins to Downtown LA,61395879,Haydee,,Elysian Valley,34.09225995,-118.2351414,Entire home/apt,99,1,25,2/14/17,3.21,2,265
3105393,Spacious home w/lots natural light ,2223763,Silvana,,Elysian Valley,34.09970006,-118.2466404,Entire home/apt,155,2,3,6/27/16,0.1,1,0
13910936,Near Silverlake and Dodger Stadium,55418492,John,,Elysian Valley,34.09004792,-118.2321842,Entire home/apt,110,2,5,11/3/16,0.66,1,362
13112448,House in Elysian Valley,72907517,Daniel,,Elysian Valley,34.09208337,-118.2387261,Entire home/apt,80,1,16,1/31/17,2.57,1,60
13436530,Quiet room 10 mins from Downtown LA,61395879,Haydee,,Elysian Valley,34.09068333,-118.235411,Private room,52,1,33,1/14/17,3.96,2,277
